height,rnd
161109,3368120142427144024478535559050895690
161110,241675490545757635757787099820405236770
161111,45720689571669584700594096678596040700
161112,11253116439943456670982644210314612491
161113,199582586136310527205533403196429431093
161114,153479922190504632859542402326891956707
161115,59963755530026848289562844642215675583
161116,13499138761890253630924499657438188066
161117,34891102728666469089993775882030413312
161118,229307949021464684096339044847914689628
161119,29164774384830269293550284314659954165
161120,77645989621427882032093868946611620550
161121,73148220889569576953673760285988441324
161122,246664862833569205394060338660763122676
161123,315820780256879971114129921183852765238
161124,30478378603907886624915943743722845875
161125,221059277815516751258746658934240037578
161126,288119955819186949951318060305029491400
161127,106998382197915233940899444669310052597
161128,311057256996843553648143647729709323087
161129,271601505089780830294031322574152080686
161130,47278594052011973197925593447691470143
161131,90914460846136796646217918613929629499
161132,196888556936148523153694726279297676331
161133,25295417259508382814408742493910116205
161134,235522919600173982250762230929130471982
161135,15409674126086232874128092633391624853
161136,4875298502420044266603681471926229677
161137,59040114047341485038107691946603422105
161138,268392005536915227096727053545469614702
161139,912598112711630604293684997904231348
161140,59279779629032416878920473446910691891
161141,137300087724633743898928658092691234714
161142,212483867720984234325823297279796765472
161143,285060787043553853554182880272100730250
161144,14114885528332342446260488368653209282
161145,62949310663756111215031076900488587370
161146,285468979940148866324860040906872306345
161147,125744332207429807425754291021067607870
161148,248823650670628438576835302269225236957
161149,23079561993904521510008441089055067613
161150,172333091227067490491057913891540966764
161151,156404149474020288649913584167926608404
161152,236361030661326902487154851301996326199
161153,324650013698794315946677481451907760561
161154,162424311983051771715129373678274035328
161155,209010983004275251763685825486151681455
161156,143025413260775995733388176659237884580
161157,200234014360075885394828219835933565150
161158,182968648830590983710007489047310697569
161159,144187069585018273002032869164886463240
161160,154491276473904127102015811918237948989
161161,35275700665237966470388826811858996458
161162,210886671916701971469776976484793208990
161163,316509531132855141320733016568572679642
161164,113133710933925451233215487852433169747
161165,315719360102370029616143044562980493333
161166,197490635319784491075785519128637309164
161167,175437097649192927524781122840972333704
161168,193129672471898869414120687116358190341
161169,284177188200351175341670423012193087529
161170,279410078866436274960800753256115712619
161171,11650180145017833558050809353407776580
161172,246309818569889398864707530106464164336
161173,11726558922207508664129785673984084324
161174,167153998324742631662857160308586232487
161175,89111518438577946161802993027246041245
161176,207998762759910201328456567179764035708
161177,325615195689665442550086431650739847005
161178,263499333394041246520360210748492970469
161179,308387096562012425321514591048610080755
161180,168835734929238300500753071750052794328
161181,38330472041674187304510948601929501443
161182,20298551679049402082559069853153597309
161183,215108717289437593473594414707825398062
161184,104537309072768927050295216259313145999
161185,181681729052712526877685592121122172548
161186,271479419587812500321161891690444990229
161187,132149069395860012662130222870451230959
161188,269595135396443849978820007273625072814
161189,153920606731562962161989200966734282088
161190,66995878171730523852709310906908526293
161191,31087919005820804020684964034539963830
161192,303775605713763098705019383321172292987
161193,22634762450734319663403936091966346360
161194,133406636486830261164929919526594681827
161195,295028879309073889483937088012753362208
161196,200444301598899274274726535784411072731
161197,249078495574816804397498830736811052111
161198,92696320026889886332950329916127169896
161199,203030402153341616004010867968523475495
161200,297656993558446955241039226963972655878
161201,10789653164519044563620114106019986338
161202,17470140402638504433296921666200990066
161203,39407659051530541522204199851345199519
161204,140304064978930870100226930631753739838
161205,218323590212801087104577566474370652717
161206,255562587397657346512750312282869007508
161207,143578144616689379297775255719922346754
161208,311948493014776350119809568250203530578
161209,37109161729204369006156807312215998966
161210,30428199307845140727822050056545167424
161211,105355487664182986027123501270101513944
161212,225521173226074585255089455357786571234
161213,337040207563654012393077102323715120442
161214,44526284089280989208738138476617788972
161215,190916155077341974845544400439987616832
161216,134767079517098899203905285441706357791
161217,310462854413252797336166863782316516795
161218,69753547825612666039413343990312130651
161219,247352794744246758998931531515851418797
161220,43043140894041642461497588000416505761
161221,333576672218145600800345366519869468834
161222,83438160988366059023041892958118740988
161223,249084044131465283207049675878424379071
161224,48074791779296194136466081189391004928
161225,12640865071958451827881045681834097434
161226,263360244785233795704799091738294403430
161227,335859807305930748932930961388370965778
161228,102352352896699719994602876831285833830
161229,270848473856718544213279658933798190688
161230,67467450614024527943488650353635328664
161231,17454096011076579456535965952297542275
161232,60051898096613510304984165715597360623
161233,152160642333882216247966513131848409377
161234,85782692302840475395105636351270738133
161235,146393533553136028112171755289612359211
161236,185635370822129033802592978680029950579
161237,134781688845270781819386791778535292847
161238,157551279068188304701554056663794217761
161239,195684199081283575639310477926635612040
161240,81643386219365623136163089965287215688
161241,60837879998708397137490554487586055107
161242,167215154189058882858297701279648698570
161243,328092038644121366914980112034123517132
161244,337947956800994775306717228519698270302
161245,209713455395180950688398129096322483357
161246,154354086123317089955927067272542064530
161247,153855707921253345645312333038281366567
161248,245887990796891196473347326356922549273
161249,248556482958311399612718836385464134554
